title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
He-Man/Thundercats,https://www.walmart.com/ip/He-Man-Thundercats-9781401269159/55697954,14.26,,0,"It's the team-up fans have been waiting three decades to see! Full of the most beloved heroes and hated villains from both classic action franchises,  ",,Books
He-Man: The Eternity War Vol. 1,https://www.walmart.com/ip/He-Man-The-Eternity-War-Vol-1-9781401258481/45055080,14.54,,0,"Originally published in single magazine form in He-Man: the eternity war 1-6.The war to end all wars has begun in Eternia! Hordak and the villainous Dark Horde have taken over Castle Grayskull and plan to use it as a weapon to terrorize and rule the universe. However, a resistance is building led by She-Ra, The Sorceress Teela and the benevolent warrior He-Man! To what lengths will the Masters of the Universe go to reclaim their kingdom? What sacrifices must He-Man make to salvage his family legacy? Don't miss a moment of this epic new MOTU series!  ",,Shop by Movie
He-Man and the Masters of the Multiverse (Paperback),https://www.walmart.com/ip/He-Man-and-the-Masters-of-the-Multiverse-Paperback/761351954,17.99,,0,"The scourge of Anti-Eternia is unleashed on the Multiverse! Blazing a trail across the dimensions, he's devastating each version of Eternia and stealing its power.",,Books
He-Man and the Masters of the Universe Omnibus,https://www.walmart.com/ip/He-Man-and-the-Masters-of-the-Universe-Omnibus-9781401290498/399747957,93.69,,0,"I have the power! One of the most popular TV series ever comes to the printed page here, as the complete comics adventures of He-Man, She-Ra, Skeletor and the Masters of the Universe are collected in one giant-size omnibus!",,Books
He-Man and The Masters of the Universe The Courage of Adam (2002) VHS Tape,https://www.walmart.com/ip/He-Man-and-The-Masters-of-the-Universe-The-Courage-of-Adam-2002-VHS-Tape/973588054,12.99,,0,Brand New! Color. Approximately duration 22 minutes.,,Movies & TV Shows
masters of the universe he-man eagle fight-pak,https://www.walmart.com/ip/masters-of-the-universe-he-man-eagle-fight-pak/303179752,25.75,,0,"this is the fight-pak that attaches to he-man. it has a safety harness, and removable attack claws. ",,Movies & TV Shows
He-Man and the Masters of the Universe (Season 1 / 10 Episodes) [DVD],https://www.walmart.com/ip/He-Man-and-the-Masters-of-the-Universe-Season-1-10-Episodes-DVD/123647836,6.52,,0,683904530912He-Man and the Masters of the Universe (Season 1 / 10 Episodes),,Movies & TV Shows
He-Man & She-Ra: A Christmas Special (DVD),https://www.walmart.com/ip/He-Man-She-Ra-A-Christmas-Special-DVD/233892028,6.54,,0,"As twins Prince Adam and Princess Adora (aka He-Man and She-Ra) celebrate their birthday on Eternia, bumbling sorcerer Orko is accidentally transported to Earth during the holiday season. After befriending two wayward children, Orko returns home, bringing the kids and the spirit of Christmas with him. Will the Yuletide cheer be enough to thwart the evil plots of vile villains Skeletor and Hordak?He-Man & She-Ra: A Christmas Special (DVD)",,Movies & TV Shows
dorbz ridez: he-man with battle cat,https://www.walmart.com/ip/dorbz-ridez-he-man-with-battle-cat/952383965,46.99,,0,"by the power of grayskull... it's he-man in his battle armor, along with his loyal feline companion, battle cat! they're ready to head into battle against their enemies and defeat them with their cuteness! the he-man with battle cat dorbz ridez is a funko-shop.com exclusive and is a limited edition of 5,000 pieces. ",,Toys
Funko Pop Pez: Masters of the Universe - He-Man Collectible Dispenser,https://www.walmart.com/ip/Funko-Pop-Pez-Masters-of-the-Universe-He-Man-Collectible-Dispenser/862974316,10.99,,0,,,Home
Funko Pint Size Heroes - Masters of the Universe - He-Man,https://www.walmart.com/ip/Funko-Pint-Size-Heroes-Masters-of-the-Universe-He-Man/339032538,11.95,,0,"1.5"" Vinyl Figure. Brand new. Package opened for verification only.Funko Pint Size Heroes - Masters of the Universe - He-Man",,Toys
"Funko POP! Animation Masters of the Universe Collectors Set 1 - Prince Adam, Sorceress, He-Man",https://www.walmart.com/ip/Funko-POP-Animation-Masters-of-the-Universe-Collectors-Set-1-Prince-Adam-Sorceress-He-Man/859629505,28.99,,0,Round out your Collections with the beloved Animation characters from the one and only Masters of the Universe From Tung Lasher to Prince Adam Collect them all!,"Funko POP! Animation Masters of the Universe Collectors Set 1 includes; Prince Adam, Sorceress & He-Man.,Figures Stand 3.75"" tall.,POP! Vinyl Figures are ideal for all Masters of the Universe fans!,Each figure comes individually packaged.,For Ages 3 years and up.",Toys
He-Man Favor Bags (8ct),https://www.walmart.com/ip/He-Man-Favor-Bags-8ct/284016643,12.89,,0,He-Man Favor Bags (8ct),,Party & Occasions
He-Man Thank You Notes w/ Env. (8ct),https://www.walmart.com/ip/He-Man-Thank-You-Notes-w-Env-8ct/995684230,12.30,,0,He-Man Thank You Notes w/ Env. (8ct),,Party & Occasions
Funko Pint Size Heroes Vinyl Figure - Masters of the Universe - HE-MAN,https://www.walmart.com/ip/Funko-Pint-Size-Heroes-Vinyl-Figure-Masters-of-the-Universe-HE-MAN/765289967,10.99,,0,Pint Size Vinyl Figure by Funko LLC. ,,Toys
He-Man Vintage 1983 Favor Bags (8ct),https://www.walmart.com/ip/He-Man-Vintage-1983-Favor-Bags-8ct/486355840,12.99,,0,He-Man Vintage 1983 Favor Bags (8ct),,Party & Occasions
He-Man 796004 He-Man Colorful Meme Lanyard,https://www.walmart.com/ip/He-Man-796004-He-Man-Colorful-Meme-Lanyard/558642596,9.99,,0,Colorful Meme Lanyard ," 22 in.,CUSTOM DESIGN - This lanyard displays a custom design inspired by He-Man, a charm sculpted from a durable rubber material and a clear sleeve for school IDs or employee badges,DETACHABLE FEATURES - The neck breakaway won’t mess up that awesome hairdo and the lower buckle release allows you to turn this lanyard into a keychain,OFFICIALLY LICENSED - This piece of fan merchandise from It is officially licensed and 100% authentic,HIGH-QUALITY MATERIALS - The lanyard strap is made from long-lasting polyester nylon and the lobster clasp and keyring are made from durable zinc alloy,DIMENSIONS - The lanyard strap measures 22 in (55.88 cm)",Shop by Movie
Mens He-Man Masters of the Universe Movie Black Long Sleeve Shirt-Small,https://www.walmart.com/ip/Mens-He-Man-Masters-of-the-Universe-Movie-Black-Long-Sleeve-Shirt-Small/259568739,30.73,,0,,,Clothing
"Heroes Series 1 Masters of the Universe He-Man Figure, Includes: He-Man figure, shield, sword, and base. By Mega Construx",https://www.walmart.com/ip/Heroes-Series-1-Masters-of-the-Universe-He-Man-Figure-Includes-He-Man-figure-shield-sword-and-base-By-Mega-Construx/609300904,34.29,,0,Hihg quality products and best service.,"Includes: He-Man figure, shield, sword, and base.,22 pieces.,Works with Mega Bloks and Mega Construx.",Toys
"Heroes Series 1 Masters of the Universe He-Man Figure, Highly collectible, super-poseable He-Man micro action figure By Mega Construx",https://www.walmart.com/ip/Heroes-Series-1-Masters-of-the-Universe-He-Man-Figure-Highly-collectible-super-poseable-He-Man-micro-action-figure-By-Mega-Construx/263688982,34.29,,0,All of our productsWalmartply with international quality standards and are greatly appreciated in a variety of different markets throughout the world.,"Highly collectible, super-poseable He-Man micro action figure,Premium printed detail for deluxe display,FigureWalmartes with authentic Power Sword and battle axe accessories,Includes buildable display stand with printed name detail,Collect your favorite characters inthe series",Toys
Mattel Masters Of The Universe Classics He-Ro Purple He-man MOTUC,https://www.walmart.com/ip/Mattel-Masters-Of-The-Universe-Classics-He-Ro-Purple-He-man-MOTUC/641200928,89.62,,0,Mattel Masters Of The Universe Classics He-Ro Purple He-man MOTUC,,Toys
"Heroes Series 1 Masters of the Universe He-Man Figure, Highly collectible, super-poseable He-Man micro action figure By Mega Construx",https://www.walmart.com/ip/Heroes-Series-1-Masters-of-the-Universe-He-Man-Figure-Highly-collectible-super-poseable-He-Man-micro-action-figure-By-Mega-Construx/439197677,34.29,1.5,2,All of our productsWalmartply with international quality standards and are greatly appreciated in a variety of different markets throughout the world.,"Highly collectible, super-poseable He-Man micro action figure,Premium printed detail for deluxe display,FigureWalmartes with authentic Power Sword and battle axe accessories,Includes buildable display stand with printed name detail,Collect your favorite characters inthe series",Toys
"Mega Construx Probuilder Masters of the Universe He-Man Vs Beast Man construction set with micro action figures, Building Toys for Kids (44 Pieces)",https://www.walmart.com/ip/Mega-Construx-Probuilder-Masters-of-the-Universe-He-Man-Vs-Beast-Man-construction-set-with-micro-action-figures-Building-Toys-for-Kids-44-Pieces/331487710,12.86,5.0,2,"​He-Man summons the power one more time in a final confrontation with Beast Man! ​An epic rivalry comes to a storied end when you build He-Man and Beast Man for an eternal showdown. Authentically designed and highly articulated, these 2 micro action figures feature 12 points of articulation to create a deluxe display. Equip these sworn enemies with their respective weapon accessories, position them on the battle field and prepare to battle for all of Eternia! Ideal for Probuilders, ages 8 and up","Age Range: 7 Years and Up,2 buildable, collectible micro action figures, He-Man and Beast Man, authentically designed with respective Power Sword, battle axe, whip and armor weapon accessories,Each figure features premium printed detail, a buildable figure stand and 12 points of articulation for deluxe display,Ideal for ages 8 and up, this building set features detailed authenticity to strengthen creative thinking skills,Bricks combine with all Mega Construx building sets and are compatible with major brands",Toys
"Masters of the Universe & Team of Heroes Youth Long Sleeve T-Shirt, Navy - Small",https://www.walmart.com/ip/Masters-of-the-Universe-Team-of-Heroes-Youth-Long-Sleeve-T-Shirt-44-Navy-Small/416958335,24.65,,0,Trevco products are assured for reliability and durability which has high quality and standard. Our products are designed with the up to date designs and creativity. We always work towards- SKU: ZX9TCSW709603,,Shop by Movie
"Masters of the Universe He Man & Crew Adult Pullover Hoodie, Light Blue - 2X",https://www.walmart.com/ip/Masters-of-the-Universe-He-Man-Crew-Adult-Pullover-Hoodie-44-Light-Blue-2X/511685640,39.20,,0,Trevco products are assured for reliability and durability which has high quality and standard. Our products are designed with the up to date designs and creativity. We always work towards- SKU: ZX9TCSW709705,,Shop by Movie
"Masters Of The Universe Hood 1-Ply Reusable Face Mask Covering, Unisex",https://www.walmart.com/ip/Masters-Of-The-Universe-Hood-1-Ply-Reusable-Face-Mask-Covering-Unisex/255362437,9.99,,0,,,Clothing
"Masters Of The Universe Team Of Heroes 1-Ply Reusable Face Mask Covering, Unisex",https://www.walmart.com/ip/Masters-Of-The-Universe-Team-Of-Heroes-1-Ply-Reusable-Face-Mask-Covering-Unisex/599010656,9.99,,0,,,Clothing
"Masters Of The Universe I Have The Power 1-Ply Reusable Face Mask Covering, Unisex",https://www.walmart.com/ip/Masters-Of-The-Universe-I-Have-The-Power-1-Ply-Reusable-Face-Mask-Covering-Unisex/716630597,9.99,,0,,,Clothing
"Masters Of The Universe Team Of Villains 1-Ply Reusable Face Mask Covering, Unisex",https://www.walmart.com/ip/Masters-Of-The-Universe-Team-Of-Villains-1-Ply-Reusable-Face-Mask-Covering-Unisex/451232238,9.99,,0,,,Clothing
"Masters Of The Universe Protecting Grayskull 1-Ply Reusable Face Mask Covering, Unisex",https://www.walmart.com/ip/Masters-Of-The-Universe-Protecting-Grayskull-1-Ply-Reusable-Face-Mask-Covering-Unisex/719923133,9.99,,0,,,Clothing
"Mega Construx Masters of the Universe Panthor at Point Dread construction set with micro action figures, Building Toys for Kids (557 Pieces)",https://www.walmart.com/ip/Mega-Construx-Masters-of-the-Universe-Panthor-at-Point-Dread-construction-set-with-micro-action-figures-Building-Toys-for-Kids-557-Pieces/512595168?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:7tG63Ha28ISTUQ78DU9hlcfz2Pclc7IYCRp9JvMkvt9L5mVaFXEr1_6iz-WRnt_ngQSJ6odAn4kKNkJmVifRIGOGGIat9NPAzSxvfKFhaBEC4_QKw-0VajI-N8VtNFCwitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHXmsXwy6oxFCCt-0pstBJcrzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__,49.67,4.6,19,"Fly into battle and defend Point Dread from the savage cat Panthor in the Talon Fighter. This collectible construction set also features 3 micro action figures, Battle Armor Skeletor, Zodac and Temple of Darkness Sorceress, faithfully designed, each with 12 points of articulation to create a heroic display. Connect Point Dread to the Mega Construx Castle Grayskull, sold separately, to battle for all of Eternia. Ideal for Probuilders, ages 8 and up","Age Range: 8 Years and Up,Point Dread and Talon Fighter building set with vehicle perch, opening cockpit, 2 missile launchers, weapons rack and buildable, fully articulated and faithfully designed Panthor with saddle for figure to mount,Point Dread connects to the Mega Construx Castle Grayskull, sold separately,Includes 3 collectible micro action figures, Battle Armor Sketelor, Zodac and Temple of Darkness Sorceress with Zoar, faithfully designed and highly articulated, with weapon accessories and Easter egg,Bricks combine with all Mega Construx building sets and are compatible with other name brands,Ideal for ages 10 and up, this building set features detailed authenticity to strengthen creative thinking skills",Toys
WWE Masters of the WWE Universe Roman Reigns Action Figure,https://www.walmart.com/ip/WWE-Masters-of-the-WWE-Universe-Roman-Reigns-Action-Figure/720581035?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:7tG63Ha28ISTUQ78DU9hlVHUipUKHeDsVGbOKQ43068LplYgcLmFSq1q-5BqecwVgQSJ6odAn4kKNkJmVifRIIccTrcRK4bCEGT3XImewNNm6OGFiE73fKJaJDXkO-e-itDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHVcAuOYfZRiiFg3LiWGd4dVzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=4&wpa_plmt=__plmt__&wpa_aduid=__aduid__,14.92,4.0,7,"WWE and Masters of the Universe combine into a powerful force: Masters of the WWE Universe! Channel the power with this highly posable action figure--a WWE Superstar as a Masters of the Universe character! Figure features cool retro styling, 16 points of articulation and a blend of accessories unique to WWE Superstars and Masters of the Universe. Approximately 5.5-inches (13.97 cm), this figure comes in nostalgic collector packaging and includes a mini comic book with an all-new story! Choose from these MOTWU action figures: Triple H, Ultimate Warrior, Finn Bálor, Sting and more. Collect them all to build your Masters of the WWE Universe collection! Each figure sold separately, subject to availability. Colors and decorations may vary. For ages 8 and up.","Age Range: 8 Years and Up,This highly posable action figure portrays a WWE Superstar as a Masters of the WWE Universe character with a powerful twist!,Figure features retro styling, 16 points of articulation and accessories unique to WWE Superstars and Masters of the Universe!,Approximately 5.5-inches (13.97 cm), this figure comes in nostalgic packaging and includes a Collector's Booklet with character bio and mini comic!,Choose from: Triple H, Ultimate Warrior, Finn Bálor, Sting and more!,Collect them all to build your Masters of the WWE Universe collection and channel the power!",Toys
"Masters of the Universe - movie POSTER (Style H) (11"" x 14"") (1987)",https://www.walmart.com/ip/Masters-of-the-Universe-movie-POSTER-Style-H-11-x-14-1987/116467330,14.48,,0,,,Home
Mega Construx Masters Of The Universe Battle Cat Vs. Roton,https://www.walmart.com/ip/Mega-Construx-Masters-Of-The-Universe-Battle-Cat-Vs-Roton/941177001,29.84,4.2,19,"Chew up anything that gets in your way in the buildable Roton, that is, until you face-off against the mighty Battle Cat. This collectible construction set also features 2 micro action figures, Battle Armor He-Man and Mer-Man, faithfully designed, each with 12 points of articulation to create a heroic display. Mount the figures in Roton and on Battle Cat, then find out who cuts who down to size. Ideal for Probuilders, ages 8 and up","Age Range: 8 Years and Up, Roton evil assault vehicle building set with figure cockpit, 2 missile launchers and spinning blades, Buildable, fully articulated and faithfully designed Battle Cat with saddle for figure to mount, Includes 2 collectible micro action figures, Battle Armor He-Man and Mer-Man, faithfully designed and highly articulated, with weapon accessories, Bricks combine with all Mega Construx building sets and are compatible with other name brands, Ideal for ages 10 and up, this building set features detailed authenticity to strengthen creative thinking skills",Toys
